"","name","value"
"126",126,14.6668664195371
"127",127,13.6526582161752
"128",128,16.6606547426608
"129",129,10.9075184595904
"130",130,12.3847730642464
"131",131,11.4140109362668
"132",132,13.2924093329588
"133",133,13.8719963724823
"134",134,19.9056634870167
"135",135,12.8121264682864
"136",136,12.9996560676065
"137",137,12.7408297163573
"138",138,13.0193886726876
"139",139,15.9372092088825
"140",140,12.8704911950021
"141",141,17.1479757978051
"142",142,16.9725422557392
"143",143,21.2848864525281
"144",144,13.961567362233
"145",145,13.0488660197076
"146",146,14.9854188862656
"147",147,11.9390239267188
"148",148,17.1503783852461
"149",149,13.2923459267593
"150",150,17.6226113776903
"151",151,16.6950701359669
"152",152,13.8812087558513
"153",153,10.693622099584
"154",154,16.9691210594749
"155",155,18.509907990065
"156",156,16.9087403101569
"157",157,12.20740260179
"158",158,14.3631359096475
"159",159,16.7389570307189
"160",160,13.1747831259015
"161",161,13.9737192605386
"162",162,15.3887447530468
"163",163,18.0007747169474
"164",164,14.7320084222968
"165",165,10.3060067449495
"166",166,15.5455425311613
"167",167,19.0068052070322
"168",168,18.3416609129915
"169",169,13.264766682769
"170",170,15.1380126701548
"171",171,15.4395555178778
"172",172,10.1085901363851
"173",173,10.8717579006701
"174",174,14.3780724918093
"175",175,13.8947025278666
"176",176,12.0132899590436
"177",177,9.04332154232145
"178",178,19.2975623727549
"179",179,16.2726376088547
"180",180,17.6811438510053
"181",181,14.6136777207037
"182",182,18.1352248602916
"183",183,19.5508946172684
"184",184,19.7124545082618
"185",185,13.5372548429065
"186",186,13.1251631898148
"187",187,14.9312058669787
"188",188,7.8215853653086
"189",189,16.7668123995189
"190",190,8.76495801164161
"191",191,11.103000031694
"192",192,9.04708990950536
"193",193,13.410820895448
"194",194,11.6524546615878
"195",195,16.3445529530658
"196",196,17.4646632662183
"197",197,12.6394200043551
"198",198,19.6885658659348
"199",199,9.94022437203863
"200",200,15.3378287007097
"201",201,17.9195995607854
"202",202,19.1632217577934
"203",203,12.0816574394922
"204",204,16.6052804243509
"205",205,14.0432294720716
"206",206,18.6874179930162
"207",207,11.8107150390218
"208",208,10.8963474596062
"209",209,20.8934658997798
"210",210,13.9892771815109
"211",211,13.8467215223016
"212",212,15.917616144662
"213",213,12.8956711173214
"214",214,16.0726694732615
"215",215,15.2200488108691
"216",216,13.7649397029392
"217",217,19.2376643076047
"218",218,17.4559448348545
"219",219,16.7935440807733
"220",220,17.7288047954357
"221",221,13.1807739665681
"222",222,15.0920016059273
"223",223,18.0843020879012
"224",224,18.1760266860815
"225",225,13.3821226938437
"226",226,18.6314775492177
"227",227,14.9229833599559
"228",228,17.346946217808
"229",229,17.4094762305751
"230",230,13.9082535721589
"231",231,14.3884086528882
"232",232,13.5836883869752
"233",233,12.0208842104647
"234",234,20.7164611096355
"235",235,12.8269745802863
"236",236,11.731184901584
"237",237,14.1266005838135
"238",238,15.5939872088285
"239",239,20.182826060539
"240",240,17.1168460442389
"241",241,18.5583938303402
"242",242,12.5494476067708
"243",243,11.8234648132518
"244",244,16.4755551000258
"245",245,16.0402021534809
"246",246,12.3317417277997
"247",247,14.3662451042416
"248",248,13.7052255666038
"249",249,14.8900639100882
"250",250,9.80469435978896
"251",251,14.9527910383336
"252",252,13.7223845653605
"253",253,18.6328547601985
"254",254,10.2330615046335
"255",255,12.7076065756322
"256",256,12.9903638425067
"257",257,10.2995588225135
"258",258,8.31265897063989
"259",259,15.2984986920883
"260",260,19.956857158801
"261",261,17.3903472224466
"262",262,9.77103942828847
"263",263,18.4089108046296
"264",264,17.5685736035209
"265",265,17.2810433829268
"266",266,12.6559538274035
"267",267,15.1206861990829
"268",268,14.5944973688916
"269",269,14.5556588293354
"270",270,15.3864578469323
"271",271,15.7267795774648
"272",272,19.4888301865778
"273",273,15.5518834093891
"274",274,12.8405055692561
"275",275,15.0925668646871
"276",276,14.630542092693
"277",277,15.3803113874409
"278",278,15.1159552444217
"279",279,9.71971324053741
"280",280,14.9690075991144
"281",281,19.7099055000227
"282",282,11.6751082885733
"283",283,13.2815043673799
"284",284,17.0399496575324
"285",285,13.7039489935124
"286",286,18.8966107240881
"287",287,14.255242737261
"288",288,21.4516595576209
"289",289,12.2793994925601
"290",290,11.9024153968383
"291",291,10.8098898704956
"292",292,17.2344500386697
"293",293,14.9383349016453
"294",294,16.0410048864651
"295",295,10.564834214154
"296",296,12.7837811809523
"297",297,17.9483365803693
"298",298,14.777552391444
"299",299,14.2708295763372
"300",300,14.4387626847588
"301",301,14.2209689893026
"302",302,9.86687001975404
"303",303,13.8464246571767
"304",304,15.1554227144426
"305",305,15.5385468707931
"306",306,16.5168769730919
"307",307,12.0063595467542
"308",308,10.030346231511
"309",309,12.9090837793322
"310",310,12.4997794813793
"311",311,16.7752682400676
"312",312,13.0825512574899
"313",313,17.1830494597054
"314",314,17.2711261584402
"315",315,16.8099275250959
"316",316,10.6190208525578
"317",317,10.034858941699
"318",318,17.5705471124793
"319",319,16.0817870239708
"320",320,11.8156982361626
"321",321,16.1862809464768
"322",322,11.9002400285315
"323",323,11.3902824899068
"324",324,20.3090434866208
"325",325,16.2186671979859
"326",326,13.2203226992966
"327",327,19.3844032519023
"328",328,15.5199974818508
"329",329,14.1428868306681
"330",330,17.1111572604605
"331",331,17.1936214135309
"332",332,18.7134019337442
"333",333,15.3568574392867
"334",334,15.8013796805103
"335",335,20.0769632459581
"336",336,16.0715266656707
"337",337,15.6977405926899
"338",338,10.5646606556337
"339",339,15.7651508781216
"340",340,17.9643342582511
"341",341,12.1495761348097
"342",342,10.481836046454
"343",343,18.3277880371761
"344",344,15.8420402079054
"345",345,14.597451343791
"346",346,12.1186080057411
"347",347,10.4256541451347
"348",348,19.5582049572433
"349",349,18.0830692272489
"350",350,16.3584550158102
"351",351,9.8051907532869
"352",352,12.4442468002534
"353",353,16.7925039245832
"354",354,12.9926327789991
"355",355,15.0572158428715
"356",356,12.4688595427464
"357",357,11.4800706523258
"358",358,11.0095442523942
"359",359,14.8374363160804
"360",360,10.8878283107506
"361",361,16.8037657695402
"362",362,17.2580356411266
"363",363,11.4888412870737
"364",364,14.7309721548616
"365",365,17.4061073671044
"366",366,14.4229319759232
"367",367,12.6575567540478
"368",368,8.64221212957995
"369",369,17.1003329732008
"370",370,16.7041847341223
"371",371,14.3567906198845
"372",372,18.0509662747411
"373",373,21.2115714359225
"374",374,11.834384037341
"375",375,10.7441770531944
"376",376,17.4549002405763
"377",377,18.1789391668432
"378",378,11.8824177349426
"379",379,17.0502901446192
"380",380,15.2137486091583
"381",381,17.7530151428691
"382",382,15.6588631585195
"383",383,21.2363872248008
"384",384,9.34739486933844
"385",385,19.4117362420789
"386",386,19.2899666955587
"387",387,14.3981277434197
"388",388,13.7074538326201
"389",389,15.7212971752021
"390",390,13.1362633056323
"391",391,12.7170068728376
"392",392,15.5459303989763
"393",393,14.8214217780243
"394",394,10.8690806232057
"395",395,13.9381793797348
"396",396,16.9463503327514
"397",397,11.9876139995207
"398",398,13.1968870265173
"399",399,15.037393970681
"400",400,17.8137185862322
"401",401,9.3597705518955
"402",402,16.9234565405703
"403",403,14.4778081641827
"404",404,17.9327257323946
"405",405,12.3526231891604
"406",406,17.1106667331153
"407",407,15.6405001969546
"408",408,14.13750851958
"409",409,12.6694507524685
"410",410,10.5392959112811
"411",411,15.965588664611
"412",412,6.8252634797046
"413",413,12.4123691246145
"414",414,15.0065378831066
"415",415,11.7520971882051
"416",416,16.2835897564252
"417",417,13.2273306126958
"418",418,17.0439818331595
"419",419,17.6292027110404
"420",420,15.8801613267192
"421",421,16.6918642080243
"422",422,11.0749758695821
"423",423,14.2180497992986
"424",424,14.2933959588363
"425",425,16.8054050928421
"426",426,8.7721275081655
"427",427,12.2116986673914
"428",428,17.4256239923375
"429",429,16.4200261055477
"430",430,12.6574675519159
"431",431,14.8628028195016
"432",432,10.6434842046706
"433",433,15.4316809909786
"434",434,18.2065759208866
"435",435,23.5448520013398
"436",436,15.079952009444
"437",437,15.1856414341452
"438",438,17.0728952886551
"439",439,17.7061339304481
"440",440,15.6779291033304
"441",441,18.8767656307406
"442",442,18.7029652835338
"443",443,15.250739594493
"444",444,11.8981588890693
"445",445,10.5746774776085
"446",446,14.9381835659473
"447",447,12.9943906067409
"448",448,11.6096853030317
"449",449,23.5863147300506
"450",450,13.8498521997843
"451",451,16.2891506326205
"452",452,14.5147819152504
"453",453,15.2396817996171
"454",454,15.9614013714329
"455",455,15.2484481330566
"456",456,12.0472547199746
"457",457,14.9827002134481
"458",458,15.7387083478756
"459",459,13.9604756055034
"460",460,14.3290597140166
"461",461,6.45265615663361
"462",462,15.6590932034449
"463",463,13.3917044767104
"464",464,18.3752896156331
"465",465,12.260251725073
"466",466,12.2869497224731
"467",467,11.5120338480036
"468",468,15.8086138092404
"469",469,15.3891736752448
"470",470,16.0370667482027
"471",471,15.7585044471864
"472",472,12.0003706908728
"473",473,10.5518248196489
"474",474,20.9884692323005
"475",475,13.4326496071186
"476",476,16.6469897678251
"477",477,16.6445924457914
"478",478,15.0451780615528
"479",479,12.4627826838111
"480",480,16.7083344078618
"481",481,6.34308182523553
"482",482,15.4281400695108
"483",483,15.3938986213617
"484",484,17.6826178895614
"485",485,10.2689399616135
"486",486,16.5799643461921
"487",487,15.0314861194731
"488",488,10.987132379351
"489",489,15.959239499405
"490",490,20.1745445683473
"491",491,19.2191885469601
"492",492,14.7626692553331
"493",493,12.3007215931559
"494",494,18.3764895407255
"495",495,16.0470768077128
"496",496,9.0833864939472
"497",497,15.3690559851191
"498",498,20.2862423250958
"499",499,14.2360456510391
"500",500,11.719620369448
"501",501,13.2837673814456
"502",502,20.1711506789679
"503",503,12.7748899283589
"504",504,18.6623137697046
"505",505,20.7832206644418
"506",506,12.0336695345665
"507",507,17.7041808221532
"508",508,16.3111179681475
"509",509,20.2699278491282
"510",510,10.9404842649165
"511",511,20.1681695611222
"512",512,16.4513474603559
"513",513,13.7351104065057
"514",514,16.4103162332985
"515",515,13.1491230261253
"516",516,17.312853200924
"517",517,20.3792796822578
"518",518,11.7051442304917
"519",519,15.6280411738486
"520",520,15.1514031268624
"521",521,15.9083426386774
"522",522,11.2028252332445
"523",523,15.3233516417998
"524",524,18.1568273942335
"525",525,12.4782088664128
"526",526,11.1284324181823
"527",527,12.3154879776139
"528",528,10.5153456905753
"529",529,15.4141079467664
"530",530,15.3773596461212
"531",531,12.4794761814662
"532",532,10.5155761014648
"533",533,17.977080600268
"534",534,15.909433170403
"535",535,16.2850106815615
"536",536,14.5108857242194
"537",537,19.638755824573
"538",538,15.2324538251908
"539",539,13.7769461116889
"540",540,16.4630884847486
"541",541,14.6149279289344
"542",542,17.2324598674857
"543",543,19.1954503459238
"544",544,14.4529300641638
"545",545,17.2520373331947
"546",546,13.8993546168892
"547",547,17.2546770419232
"548",548,14.3455522047053
"549",549,15.3766853506296
"550",550,17.8923715238245
"551",551,15.7157018561292
"552",552,25.389740363973
"553",553,10.8884898058124
"554",554,16.1884927686248
"555",555,17.7203616293024
"556",556,15.6426546554785
"557",557,13.1671546733967
"558",558,20.0542479430276
"559",559,14.8259880478006
"560",560,11.0650333734431
"561",561,16.570394376589
"562",562,10.0251666986351
"563",563,17.9412235470762
"564",564,15.4943610965958
"565",565,11.7382413767008
"566",566,15.2211290161463
"567",567,16.6114044877791
"568",568,10.9133818494081
"569",569,10.0705553261476
"570",570,14.5508634552656
"571",571,17.3852239690283
"572",572,13.7435339115997
"573",573,15.6455801029358
"574",574,11.1015184632787
"575",575,13.2372960851639
"576",576,14.9371522483561
"577",577,15.909345981714
"578",578,7.64378776196854
"579",579,15.649204495715
"580",580,19.9255215299158
"581",581,14.7760751945191
"582",582,13.7629196076182
"583",583,16.5153189423894
"584",584,14.291876371249
"585",585,12.8477855495202
"586",586,15.157295675161
"587",587,11.270797056561
"588",588,3.38354618608681
"589",589,14.1783875545012
"590",590,15.5356760137991
"591",591,14.007449626867
"592",592,13.7451764586663
"593",593,13.0030098348103
"594",594,16.8320347210895
"595",595,12.9866993339759
"596",596,8.25924373333368
"597",597,13.7267683193773
"598",598,14.7791083416903
"599",599,17.1757916335227
"600",600,20.8936345112538
"601",601,19.1996992379198
"602",602,19.7398846226891
"603",603,14.2110859344822
"604",604,11.8116349131317
"605",605,15.38165127211
"606",606,18.1684408886547
"607",607,13.4544814320191
"608",608,15.1515112177167
"609",609,14.3515703680725
"610",610,13.9221983891569
"611",611,12.1737431266175
"612",612,16.618975850202
"613",613,16.2025284582191
"614",614,15.4619665480452
"615",615,10.0424712990184
"616",616,13.4870371810778
"617",617,15.6395680627422
"618",618,10.3425570821892
"619",619,12.4116103775379
"620",620,9.71607585036796
"621",621,9.98492174383913
"622",622,20.050843157913
"623",623,16.2022133106068
"624",624,17.8819980681323
"625",625,13.5763475012451
"626",626,12.43789609203
"627",627,15.0570500453199
"628",628,11.1689966732743
"629",629,16.6219155087153
"630",630,17.396337455814
"631",631,15.9103634167263
"632",632,15.8572582653764
"633",633,14.7658145753245
"634",634,18.287473564252
"635",635,15.9603144317253
"636",636,13.9224094424909
"637",637,14.0556006561769
"638",638,12.9555155130712
"639",639,23.148407861434
"640",640,13.8489331976486
"641",641,12.8825184230834
"642",642,15.8252285421114
"643",643,18.5383923766822
"644",644,18.9784518177377
"645",645,14.6071945641396
"646",646,15.561982808065
"647",647,17.2439494366877
"648",648,12.8181890489079
"649",649,18.5194087649851
"650",650,15.895425665691
"651",651,10.1354069893702
"652",652,9.96669245132179
"653",653,15.1256362016861
"654",654,16.3108934812466
"655",655,11.1253705099877
"656",656,17.8523526106995
"657",657,11.9312018276204
"658",658,11.5070218705446
"659",659,14.2192858843873
"660",660,21.3334077327406
"661",661,17.4921791109879
"662",662,12.4068581070611
"663",663,8.96445862184804
"664",664,10.6963978525171
"665",665,16.0204365229146
"666",666,15.7708670592048
"667",667,16.0879568415879
"668",668,16.3043912555959
"669",669,17.1666055542805
"670",670,11.8807536275136
"671",671,16.3587130727024
"672",672,17.0388114735311
"673",673,11.4065227837186
"674",674,10.0257963630289
"675",675,14.9259912004059
"676",676,14.2748068414484
"677",677,16.688688518914
"678",678,13.1802014374585
"679",679,14.8619368550152
"680",680,14.1622254003188
"681",681,16.0464283404067
"682",682,15.6230377584684
"683",683,13.2431033607732
"684",684,14.4926981423295
"685",685,18.154531177791
"686",686,10.6689965563294
"687",687,19.8158610953034
"688",688,19.3583262712548
"689",689,11.9706349949216
"690",690,14.6965831432268
"691",691,18.2597917341856
"692",692,13.3610716058122
"693",693,10.5540332148071
"694",694,16.072763001983
"695",695,12.0500988528858
"696",696,14.0624408617703
"697",697,15.8906207127241
"698",698,16.2772552921182
"699",699,12.5397130351225
"700",700,13.0280265878891
"701",701,16.5327982224578
"702",702,22.5913178254624
"703",703,15.2591612654058
"704",704,14.9934148912831
"705",705,11.4861498104184
"706",706,15.7679856921116
"707",707,15.2160842316779
"708",708,17.1637935974126
"709",709,15.1003755921027
"710",710,17.0281752855118
"711",711,17.0188403336761
"712",712,11.0773456523254
"713",713,13.263641028891
"714",714,10.1835498217852
"715",715,16.1719748591469
"716",716,12.0424244442002
"717",717,12.673712468904
"718",718,11.5067585168631
"719",719,15.1531032307499
"720",720,15.2666453451797
"721",721,12.7296729393772
"722",722,18.9843164713815
"723",723,18.9323987972341
"724",724,12.8468023705916
"725",725,12.4891817953077
"726",726,16.5112630730367
"727",727,14.039065119371
"728",728,12.8691851360469
"729",729,11.0279168741598
"730",730,22.6703488033133
"731",731,14.5677859766663
"732",732,15.3982093948077
"733",733,8.56744881691774
"734",734,15.2640122582965
"735",735,18.4908837967056
"736",736,8.14728433149356
"737",737,19.375887706338
"738",738,20.3417408066862
"739",739,14.8489364128359
"740",740,16.4460860101566
"741",741,14.1128983771929
"742",742,9.23376683362862
"743",743,15.0304004431738
"744",744,9.98571828149072
"745",745,13.8101975222059
"746",746,15.8137783260322
"747",747,13.8684745131602
"748",748,17.7322384094296
"749",749,13.7085040284282
"750",750,14.8372197048196
"751",751,15.1880728392713
"752",752,15.3110397579824
"753",753,8.04185576239681
"754",754,14.707592703592
"755",755,13.5546273004824
"756",756,16.5105182219442
"757",757,16.1902442928473
"758",758,17.9013333927017
"759",759,15.5169590100394
"760",760,19.4759111852116
"761",761,11.6620499269074
"762",762,11.5873429166677
"763",763,17.9356804774442
"764",764,16.6438933189972
"765",765,8.32139202426107
"766",766,12.2763157514913
"767",767,13.8189133146348
"768",768,14.9778091666845
"769",769,17.450397139596
"770",770,15.4481395595353
"771",771,16.8728125438872
"772",772,15.0489737335826
"773",773,7.61414674144417
"774",774,17.8118854212901
"775",775,18.0551105294824
"776",776,17.1534354127626
"777",777,15.8019775650822
"778",778,11.4749430744539
"779",779,12.0774662363408
"780",780,13.0517558540058
"781",781,13.7515411707844
"782",782,18.1078920217492
"783",783,14.0025274488909
"784",784,17.9537703113745
"785",785,19.0026628759094
"786",786,19.9869957730849
"787",787,13.3948391654362
"788",788,13.6348452797133
"789",789,12.1454059243832
"790",790,16.5230121398385
"791",791,12.1002038920622
"792",792,20.8227834526457
"793",793,11.7877886017165
"794",794,21.9774494855416
"795",795,14.6595409622891
"796",796,14.9399087298108
"797",797,17.0443536862492
"798",798,12.0688481975138
"799",799,16.6060563041734
"800",800,19.727444856878
"801",801,16.3304740326876
"802",802,11.3197557814149
"803",803,21.5702826098959
"804",804,14.2496096644372
"805",805,18.5505077217854
"806",806,19.809795315689
"807",807,17.7180298514227
"808",808,15.8874496167342
"809",809,14.082765653067
"810",810,10.7408268791731
"811",811,14.1296205591073
"812",812,16.6428504817397
"813",813,15.2847777940341
"814",814,13.8955693077759
"815",815,12.606254857574
"816",816,17.6119521043554
"817",817,12.4747641958117
"818",818,15.0762360516142
"819",819,13.0766750827817
"820",820,13.9571354600741
"821",821,11.5891983603292
"822",822,14.3323641399571
"823",823,17.454632919975
"824",824,11.6818042354011
"825",825,12.9738180955244
"826",826,12.2582973651949
"827",827,9.60621088539402
"828",828,17.9235151815205
"829",829,13.2629152605171
"830",830,8.61747918756398
"831",831,8.73346291135812
"832",832,14.8241554669592
"833",833,12.165913352081
"834",834,12.5251671883852
"835",835,15.5587248545481
"836",836,14.420776263231
"837",837,16.2479420067387
"838",838,17.9195439377728
"839",839,13.8526975993877
"840",840,12.1647367006275
"841",841,14.2618556357475
"842",842,16.0679635124147
"843",843,15.954568575812
"844",844,14.916271754917
"845",845,17.6508454601877
"846",846,12.9555681289044
"847",847,14.7381354910908
"848",848,11.7415294161339
"849",849,18.9129544198753
"850",850,11.7822444976313
"851",851,13.7266685359351
"852",852,15.9155539193865
"853",853,14.8579155383627
"854",854,14.3811434256004
"855",855,16.2120073443183
"856",856,11.2080450539817
"857",857,13.018961059703
"858",858,17.2215937569868
"859",859,17.2620715507187
"860",860,16.2624592251098
"861",861,14.6760417716198
"862",862,11.0167794463869
"863",863,14.8271290611691
"864",864,17.4223581128743
"865",865,10.4134464671106
"866",866,16.0502881729428
"867",867,15.8900231421528
"868",868,12.6244131423193
"869",869,12.2685275102967
"870",870,12.4403331564947
"871",871,12.8867060083389
"872",872,10.4040159905792
"873",873,13.1945182528974
"874",874,17.3626458901136
"875",875,16.9604307236423
"876",876,20.4104516498752
"877",877,15.6797233893228
"878",878,17.0488121362836
"879",879,15.0886717991692
"880",880,10.9931710522046
"881",881,17.4603870637994
"882",882,14.9134418010312
"883",883,13.8883759190168
"884",884,12.6500237022325
"885",885,17.8038710659435
"886",886,20.3686902528375
"887",887,10.1336193813839
"888",888,18.0756564485658
"889",889,10.4712584198204
"890",890,20.1881430192339
"891",891,20.4420488495812
"892",892,15.9716759497914
"893",893,14.4087007226231
"894",894,18.2412456698365
"895",895,12.2533791739402
"896",896,16.4515509918918
"897",897,16.1042919554059
"898",898,15.5929892785524
"899",899,14.7557160939242
"900",900,10.1963770643537
"901",901,12.1422686286155
"902",902,11.6629621026781
"903",903,19.0913258840314
"904",904,13.3598089705893
"905",905,17.1718551541367
"906",906,17.3192249783423
"907",907,13.04295053413
"908",908,14.3552356471015
"909",909,13.2531213583037
"910",910,12.7582096143816
"911",911,12.5757752254845
"912",912,10.2016221753448
"913",913,14.7833396321202
"914",914,14.3836111559971
"915",915,20.894892983933
"916",916,15.2828255416473
"917",917,14.9109820988187
"918",918,11.2091226321691
"919",919,10.4634961202644
"920",920,8.12751307887137
"921",921,22.49787903135
"922",922,19.2329572387033
"923",923,13.0502187967022
"924",924,15.0085817589847
"925",925,18.4670281367359
"926",926,19.1415229159256
"927",927,15.6709655622157
"928",928,13.5376847183256
"929",929,15.6562808627681
"930",930,13.3520424132195
"931",931,22.6655516040435
"932",932,14.3517206856332
"933",933,16.4429220381585
"934",934,14.5773162558333
"935",935,15.2356375792861
"936",936,15.3086533661199
"937",937,16.0536428323838
"938",938,17.6923486639968
"939",939,12.1705146153752
"940",940,19.6471103397164
"941",941,16.5809832551164
"942",942,16.9115390241503
"943",943,13.0024824345606
"944",944,13.995233223025
"945",945,16.272853270635
"946",946,11.8494435804738
"947",947,20.3888709603151
"948",948,18.6101105303367
"949",949,13.6358483158703
"950",950,13.6851981424384
"951",951,15.369470633349
"952",952,12.0965838732252
"953",953,15.639237540312
"954",954,17.0187245162863
"955",955,17.798790283757
"956",956,14.4317830150258
"957",957,8.91501693443213
"958",958,18.1077913488477
"959",959,19.9183816345128
"960",960,13.0219237896348
"961",961,21.8939557090853
"962",962,9.15242134637338
"963",963,12.7300965780456
"964",964,20.4238832995723
"965",965,15.4368815844498
"966",966,18.7459004762561
"967",967,14.0468122941404
"968",968,17.8424040724863
"969",969,16.6105924011105
"970",970,14.6742199247562
"971",971,8.32827020148763
"972",972,14.530826125454
"973",973,18.6892092152292
"974",974,23.201077569287
"975",975,12.626951934775
"976",976,17.9230442629597
"977",977,15.0959502361457
"978",978,15.106851501807
"979",979,13.6113955143095
"980",980,16.1969327154016
"981",981,14.0122882069467
"982",982,16.1630265021046
"983",983,18.9015125465784
"984",984,20.0480723983447
"985",985,22.5714561209314
"986",986,12.7082091863354
"987",987,21.7437548635001
"988",988,13.019130702144
"989",989,15.5898526945704
"990",990,16.0484588034891
"991",991,13.0290065107713
"992",992,15.9452584609759
"993",993,14.7347539441737
"994",994,10.398749208871
"995",995,18.510129698956
"996",996,15.3625899800697
"997",997,15.4504653589566
"998",998,15.6454681097426
"999",999,15.6255244897753
"1000",1000,18.0356063262673
"1001",1001,10.1174840221535
"1002",1002,16.5099840301446
"1003",1003,16.5859589241384
"1004",1004,16.2411916803792
"1005",1005,14.1639621277481
"1006",1006,15.0943505849953
"1007",1007,13.8316200132782
"1008",1008,15.8322672738645
"1009",1009,17.9810769729281
"1010",1010,11.8602070834274
"1011",1011,10.4452425083656
"1012",1012,11.9841953436002
"1013",1013,16.4493068931335
"1014",1014,17.401818664276
"1015",1015,10.4533169540043
"1016",1016,10.7859561979176
"1017",1017,17.0188718661372
"1018",1018,12.4211227733035
"1019",1019,14.3957581147923
"1020",1020,17.5987046992264
"1021",1021,8.49087394633358
"1022",1022,16.6486893360573
"1023",1023,12.1519295682029
"1024",1024,12.6041686433012
"1025",1025,16.3962141619736
"1026",1026,17.9676116544943
"1027",1027,17.2044338858677
"1028",1028,15.8730382649767
"1029",1029,16.8123458099317
"1030",1030,15.4414782723995
"1031",1031,14.8773695993277
"1032",1032,16.6276089773182
"1033",1033,15.2467130909272
"1034",1034,15.0434196294548
"1035",1035,13.4178131657898
"1036",1036,12.4176365158552
"1037",1037,17.1854274742067
"1038",1038,8.48959108986225
"1039",1039,12.1723980822245
"1040",1040,19.3282036309464
"1041",1041,17.6501489324865
"1042",1042,7.52570400579527
"1043",1043,11.37721622594
"1044",1044,16.9583469379295
"1045",1045,9.31551719895246
"1046",1046,16.936718277473
"1047",1047,19.1016123611816
"1048",1048,14.5478742614693
"1049",1049,19.3408379704864
"1050",1050,12.8801448612557
"1051",1051,17.0979655161133
"1052",1052,18.9692602180354
"1053",1053,14.5918743974112
"1054",1054,9.89753140814902
"1055",1055,18.2510678301731
"1056",1056,13.7437632714136
"1057",1057,16.1523834222861
"1058",1058,20.0779593521257
"1059",1059,12.2112002030084
"1060",1060,14.8976710851
"1061",1061,13.0744394791544
"1062",1062,9.7483640531179
"1063",1063,13.0713907748783
"1064",1064,16.877846409597
"1065",1065,20.414694277682
"1066",1066,14.4703990898115
"1067",1067,21.2896087812989
"1068",1068,17.7253222090948
"1069",1069,19.5308158868407
"1070",1070,16.4244280385255
"1071",1071,18.4484627457929
"1072",1072,23.0904624703834
